@relation sat-problems

@attribute domain {termes, spider, grounded-strips-spider, snake, settlers, grounded-strips-settlers, organic-synthesis, nurikabe, organic-synthesis-split, grounded-strips-nurikabe, flashfill, grounded-strips-flashfill, data-network, caldera, grounded-strips-caldera, caldera-split, grounded-strips-caldera-split, agricola , '?'}
@attribute task_name string
@attribute requirements numeric
@attribute types numeric
@attribute objects numeric
@attribute predicates numeric
@attribute functions numeric
@attribute init numeric
@attribute goal numeric
@attribute actions numeric
@attribute axioms numeric
@attribute use_min_cost_metric numeric
@attribute generated_rules numeric
@attribute relevant_atoms numeric
@attribute auxiliary_atoms numeric
@attribute final_queue_length numeric
@attribute total_queue_pushes numeric
@attribute implied_effects_removed numeric
@attribute effect_conditions_simplified numeric
@attribute implied_preconditions_added numeric
@attribute translator_variables numeric
@attribute translator_derived_variables numeric
@attribute translator_facts numeric
@attribute translator_mutex_groups numeric
@attribute translator_total_mutex_groups_size numeric
@attribute translator_operators numeric
@attribute translator_task_size numeric
@attribute numberVariablesCG numeric
@attribute highLevelVariablesCG numeric
@attribute totalEdgesCG numeric
@attribute totalWeightCG numeric
@attribute veRatio numeric
@attribute weRatio numeric
@attribute wvRatio numeric
@attribute hvRatio numeric
@attribute inputEdgeCGMax numeric
@attribute inputEdgeCGAvg numeric
@attribute inputEdgeCGStd numeric
@attribute outputEdgeCGMax numeric
@attribute outputEdgeCGAvg numeric
@attribute outputEdgeCGStd numeric
@attribute inputWeightCGMax numeric
@attribute inputWeightCGAvg numeric
@attribute inputWeightCGStd numeric
@attribute outputWeightCGMax numeric
@attribute outputWeightCGAvg numeric
@attribute outputWeightCGStd numeric
@attribute inputEdgeHVMax numeric
@attribute inputEdgeHVAvg numeric
@attribute inputEdgeHVStd numeric
@attribute outputEdgeHVMax numeric
@attribute outputEdgeHVAvg numeric
@attribute outputEdgeHVStd numeric
@attribute inputWeightHVMax numeric
@attribute inputWeightHVAvg numeric
@attribute inputWeightHVStd numeric
@attribute outputWeightHVMax numeric
@attribute outputWeightHVAvg numeric
@attribute outputWeightHVStd numeric
@attribute numberVariablesDTG numeric
@attribute totalEdgesDTG numeric
@attribute totalWeigthDTG numeric
@attribute edVaRatioDTG numeric
@attribute weEdRatioDTG numeric
@attribute weVaRatioDTG numeric
@attribute inputEdgeDTGMax numeric
@attribute inputEdgeDTGAvg numeric
@attribute inputEdgeDTGStd numeric
@attribute outputEdgeDTGMax numeric
@attribute outputEdgeDTGAvg numeric
@attribute outputEdgeDTGStd numeric
@attribute inputWeightDTGMax numeric
@attribute inputWeightDTGAvg numeric
@attribute inputWeightDTGStd numeric
@attribute outputWeightDTGMax numeric
@attribute outputWeightDTGAvg numeric
@attribute outputWeightDTGStd numeric
@attribute no numeric
@attribute file string
@attribute num_relevant_facts numeric
@attribute num_actions numeric
@attribute h_max numeric
@attribute h_ff numeric
@attribute h_ff_ratio numeric
@attribute rp_fact_balance_min numeric
@attribute rp_fact_balance_avg numeric
@attribute rp_fact_balance_var numeric
@attribute rp_goal_balance_min numeric
@attribute rp_goal_balance_avg numeric
@attribute rp_goal_balance_var numeric
@attribute balance_Ratio numeric
@attribute Unbalance_Ratio numeric
@attribute Balance_Distorsion numeric
@attribute Additive numeric
@attribute Blind numeric
@attribute Causal_graph numeric
@attribute Context-enhanced_additive numeric
@attribute FF numeric
@attribute Goal_count numeric
@attribute Landmark_count numeric
@attribute Landmark-cut numeric
@attribute Max numeric
@attribute n_landmarks numeric
@attribute numberEdges numeric
@attribute edVaratioLand numeric
@attribute numberFatherNodes numeric
@attribute numberChildrenNodes numeric
@attribute nodosbetween numeric
@attribute avginput numeric
@attribute maxinput numeric
@attribute stdinput numeric
@attribute avgoutput numeric
@attribute maxoutput numeric
@attribute stdoutput numeric
@attribute blackVariables numeric
@attribute blackRootVariables numeric
@attribute redBlackVariables numeric
@attribute allpairsvaluesconnected numeric
@attribute allvaluesconnectedgoal numeric
@attribute blackstronglpyarents numeric
@attribute Maximaleffectsblack  numeric
@attribute Hred-black numeric
@attribute planner {mercury,siw,jasper,bfs-f,arvand,lamar,fd-autotune-1,fd-autotune-2,fdss-2,lama-2008,lama-2011,lpg,madagascar,madagascar-p,probe,yahsp2-mt}
@attribute class {True,False}

@data
data-network,p7-3-12-tiny-network-2,5,5,39,10,4,156,2,5,0,1,61,1311,3319,4630,6389,0,194,0,43,0,115,3,35,1021,6374,43,2, 200, 4247, 0.215, 21.235, 98.7674, 0.0465116, 11, 4.65116, 2.70988, 28, 4.65116, 5.62752, 578, 98.7674, 109.836,1224, 98.7674, 203.833, 2, 0.0930233, 0.421181, 1, 0.0465116, 0.21059, 12, 0.511628, 2.32651, 1, 0.0465116,0.21059,115, 1833, 5538, 0.330986, 0.0627387, 1, 285, 12.4606, 0.074476, 268, 12.4606, 0.074476, 914, 28.24,0.148952, 852,28.24, 0.074476,  1, /home/isabel/ipc2018/opt/data-network/p03.pddl, 96, 1023, 6, 11, 1.833333, -5, 0.020833, 0.828894, 1, 1.000000, 0.000000, 5.454545, 1.935484, 37,16,1,4,16,11,2,4,8,6,15,38,2.53333,9,2,4,2.53333,5,1.41421,2.53333,10,3.60555,2,0,43,0,0,0,1,11,fdss-2, True
organic-synthesis,alkene_p07,4,34,25,5,0,48,50,12,0,0,277,1137,5020,6157,11571,0,1760,0,13,0,26,0,0,360,4977,11,6, 83, 11946, 0.13253, 143.928, 1086, 0.545455, 9, 6.72727, 3.19349, 9, 6.72727, 3.19349, 2670, 1086, 876.717,1542, 945.818, 528.46, 8, 2.90909, 3.84837, 1542, 598.909, 607.835, 1746, 409.636, 591.093, 1542, 598.909,607.835,18, 9, 25, 0.36, 2, 1, 1, -9000, 0.137051, 1, -9000, 0.137051, 2, -9000,0.274101, 2,-9000, 0.137051,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,6,1,6,6,1,6,6,1,1,14,18,1.28571,8,6,0,1.28571,6,1.73205,1.28571,3,1,2,2,11,0,0,0,0,1,fdss-2, True
nurikabe,random-11x11-499,2,4,146,13,0,587,17,4,0,0,39,24428,4886,29314,584462,0,34986,0,1222,0,2611,19,205,20204,414444,1222,17, 21296, 991381, 0.0573817, 46.5525, 811.277, 0.0139116, 1210, 17.4272, 64.5009, 250, 17.4272, 26.7007, 190462, 811.277, 7444.68,79672, 811.277, 2606.04, 0, 0, 0, 2, 0.0278232, 0.234248, 0, 0, 0, 2, 0.0278232,0.234248,2589, 190528, 1181909, 0.161204, 0.0135886, 1, 20073, -9000, 0.0142915, 20089, -9000, 0.0142915, 139425, -9000,0.100041, 139457,-9000, 0.0142915,  1, /home/isabel/ipc2018/opt/nurikabe/p18.pddl, 4804, 20204, 20, 114, 5.700000, -11, 0.000000, 0.459428, 0, 0.000000, 0.000000, 9.391314, 4.960857, 274,?,?,?,?,?,?,?,?,?,165,469,2.84242,64,17,84,2.84242,69,5.91608,2.84242,15,3.16228,?,?,?,?,?,?,?, ?,fdss-2, True
data-network,p9-3-16-small-network-12,5,5,46,10,4,263,2,5,0,1,61,2138,5069,7207,10286,0,280,0,73,0,182,4,44,1749,10924,73,2, 395, 7353, 0.18481, 18.6152, 100.726, 0.0273973, 13, 5.41096, 3.45553, 45, 5.41096, 7.91537, 847, 100.726, 123.212,1797, 100.726, 241.603, 2, 0.0547945, 0.326476, 1, 0.0273973, 0.163238, 30, 0.60274, 3.82758, 1, 0.0273973,0.163238,182, 3283, 10144, 0.32364, 0.0554371, 1, 644, 13.2429, 0.0577189, 644, 13.2429, 0.0577189, 2041, 30.4335,0.115438, 2041,30.4335, 0.0577189,  1, /home/isabel/ipc2018/opt/data-network/p13.pddl, 149, 1752, 5, 14, 2.800000, -5, 0.013423, 0.794161, 1, 1.000000, 0.000000, 6.316781, 5.733448, 46,18,1,4,18,14,2,4,8,5,13,19,1.46154,8,2,3,1.46154,3,0,1.46154,7,2,3,0,73,0,0,0,1,14,fdss-2, True
grounded-strips-nurikabe,grounded-strips-random-3x3-10,2,1,0,157,1,39,3,588,0,1,1626,630,0,630,1452,0,487,0,94,0,201,108,248,337,2886,80,3, 1067, 3022, 0.0749766, 2.83224, 37.775, 0.0375, 58, 11.825, 12.911, 66, 11.825, 10.3655, 277, 37.775, 54.2801,396, 34.875, 72.5649, 58, 0.7625, 6.44834, 396, 5.0625, 43.9902, 238, 3.025, 26.4405, 396, 5.0625,43.9902,169, 922, 3715, 0.248183, 0.183297, 1, 77, -9000, 0.0552029, 61, -9000, 0.0552029, 184, -9000,0.276015, 179,-9000, 0.0552029,  1, /home/isabel/ipc2018/opt/nurikabe/p02.pddl, 85, 101, 5, 8, 1.600000, -2, 0.000000, 0.668625, 0, 0.000000, 0.000000, 7.762887, 1.206186, 13,?,?,?,?,?,?,?,?,?,18,41,2.27778,9,2,7,2.27778,8,1.41421,2.27778,10,2.64575,?,?,?,?,?,?,?, ?,fdss-2, True
organic-synthesis-split,alkene_p07,3,34,25,194,1,50,51,184,0,1,985,2873,5377,8250,11216,0,4496,0,256,0,512,0,0,2248,16710,201,7, 3797, 16016, 0.0529365, 4.21807, 79.6816, 0.0348259, 42, 17.8458, 9.76597, 60, 17.8458, 10.7139, 720, 79.6816, 98.7987,1200, 77.7562, 159.121, 29, 0.497512, 3.26922, 167, 1.52736, 12.5226, 106, 1.28856, 9.14267, 167, 1.52736,12.5226,402, 6334, 20750, 0.305253, 0.063467, 1, 257, 15.7562, 0.0350918, 257, 15.7562, 0.0350918, 731, 47.6468,0.0350918, 731,47.6468, 0.0350918,  1, /home/isabel/ipc2018/opt/organic-synthesis-split/p01.pddl, 256, 2248, 10, 20, 2.000000, -2, 0.066406, 0.363743, -2, 0.571429, 1.049781, 4.889680, 0.149911, 39,308,1,68,308,41,6,7,10,10,16,30,1.875,9,4,3,1.875,7,1.73205,1.875,6,2.23607,?,?,?,?,?,?,?,42,fdss-2, True
organic-synthesis-split,mit_p02,3,34,28,1237,1,52,37,1252,0,1,6310,36738,89807,126545,181037,0,51275,0,1491,0,2982,0,0,32721,231931,1384,25, 66171, 236250, 0.0209155, 3.5703, 170.701, 0.0180636, 300, 46.1488, 47.4748, 524, 46.1488, 40.3353, 6284, 170.701, 259.995,4172, 164.938, 333.228, 300, 1.07587, 11.1957, 4172, 3.83092, 112.303, 6284, 5.96604, 169.485, 4172, 3.83092,112.303,2720, 89070, 305411, 0.29164, 0.0305378, 1, 655, -9000, 0.604367, 655, -9000, 0.604367, 2330, -9000,0.805822, 2330,-9000, 0.604367,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,46,1,8,46,16,2,3,8,8,28,6,0.214286,4,24,0,0.214286,2,0,0.214286,3,0,24,24,1384,0,0,0,0,15,fdss-2, True
snake,snake-empty-6x6-1-5-7-11340,2,1,37,9,0,138,12,3,0,0,32,15170,990,16160,75043,0,28560,0,171,0,416,3,80,14720,166615,171,12, 26970, 320032, 0.00634038, 11.8662, 1871.53, 0.0701754, 170, 157.719, 7.74239, 170, 157.719, 40.6066, 72816, 1871.53, 7673.16,48960, 1871.53, 5160.35, 166, 11.6082, 42.2546, 228, 11.1813, 44.7612, 3008, 175.906, 647.078, 228, 11.1813,44.7612,416, 87536, 407568, 0.214776, 0.00475233, 1, 7259, 78.8298, 1.52049, 7299, 95.4146, 0, 36065, 353.458,6.08198, 36065,419.798, 0,  1, /home/isabel/ipc2018/opt/snake/p15.pddl, 296, 14720, 4, 9, 2.250000, -5, 0.016892, 0.883244, -5, 0.000000, 1.581139, 1.495109, 1.285122, 93,11,1,11,11,8,5,8,4,4,28,24,0.857143,16,12,0,0.857143,5,1,0.857143,6,1.41421,?,?,?,?,?,?,?,9,fdss-2, True
termes,termes-00118-0048-4x3x4-random_towers_4x3_4_4_56,2,3,17,7,0,52,13,7,0,0,52,880,2774,3654,4445,0,125,0,13,0,69,12,67,608,3641,13,12, 73, 2110, 0.178082, 28.9041, 162.308, 0.923077, 12, 5.61538, 2.61765, 12, 5.61538, 2.61765, 462, 162.308, 97.1053,740, 162.308, 235.642, 11, 4.69231, 2.29999, 686, 105.385, 169.24, 230, 126.769, 57.3064, 686, 105.385,169.24,69, 832, 2930, 0.283959, 0.0829327, 1, 52, 8.02564, 3.07219, 52, 8.02564, 3.07219, 156, 23.6154,9.47257, 156,23.6154, 3.07219,  1, /home/isabel/ipc2018/opt/termes/p14.pddl, 69, 608, 7, 33, 4.714286, -24, 0.000000, 4.149384, -1, 1.916667, 6.713895, 11.332237, 15.996710, 354,146,1,22,95,32,4,17,15,7,30,62,2.06667,8,11,11,2.06667,14,2.64575,2.06667,8,2.23607,1,0,13,0,0,0,0,28,fdss-2, True
grounded-strips-settlers,grounded-strips-popt-tiny-03-easy,2,1,0,1234,1,464,4,8668,0,1,26139,9902,0,9902,26603,0,12975,0,1137,0,2346,82,244,8668,64452,1074,4, 24997, 179072, 0.0429652, 7.16374, 166.734, 0.00372439, 201, 22.7616, 40.2619, 305, 22.7616, 40.0549, 4328, 166.734, 636.122,4817, 165.875, 715.308, 200, 0.201117, 6.10847, 4742, 4.42365, 144.629, 356, 0.350093, 10.8649, 4742, 4.42365,144.629,2216, 29967, 208009, 0.144066, 0.073948, 1, 254, 13.3211, 0.472525, 251, 13.1911, 0.426797, 794, 41.7957,2.37787, 788,41.5356, 0.426797,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,54,1,7,141,29,3,8,27,12,26,41,1.57692,17,3,6,1.57692,7,1.41421,1.57692,10,2.44949,?,?,?,?,?,?,?,29,fdss-2, True
termes,termes-00420-0084-4x3x7-random_towers_4x3_7_1_34,2,3,20,7,0,55,13,7,0,0,52,1438,4253,5691,7058,0,218,0,13,0,102,12,100,1028,6143,13,12, 73, 3622, 0.178082, 49.6164, 278.615, 0.923077, 12, 5.61538, 2.61765, 12, 5.61538, 2.61765, 798, 278.615, 168.535,1244, 278.615, 401.358, 11, 4.69231, 2.29999, 1190, 182.923, 293.62, 398, 217.231, 99.2791, 1190, 182.923,293.62,102, 1420, 5030, 0.282306, 0.071831, 1, 88, 12.0833, 2.81617, 88, 12.0833, 2.81617, 264, 36.1731,8.44851, 264,36.1731, 2.81617,  1, /home/isabel/ipc2018/opt/termes/p09.pddl, 102, 1028, 8, 16, 2.000000, -12, 0.000000, 1.697749, -1, 1.000000, 3.341656, 4.125486, 5.045720, 147,380,1,8,143,28,1,16,13,8,29,83,2.86207,5,11,13,2.86207,13,3.16228,2.86207,18,4.69042,1,0,13,0,0,0,0,34,fdss-2, True
termes,termes-00276-0072-4x3x6-random_towers_4x3_6_1_25,2,3,19,7,0,54,13,7,0,0,52,1252,3760,5012,6187,0,187,0,13,0,91,12,89,888,5309,13,12, 73, 3118, 0.178082, 42.7123, 239.846, 0.923077, 12, 5.61538, 2.61765, 12, 5.61538, 2.61765, 686, 239.846, 144.724,1076, 239.846, 346.108, 11, 4.69231, 2.29999, 1022, 157.077, 252.159, 342, 187.077, 85.2855, 1022, 157.077,252.159,91, 1224, 4330, 0.282679, 0.0743464, 1, 76, 10.8993, 2.43215, 76, 10.8993, 2.43215, 228, 32.6209,7.29644, 228,32.6209, 2.43215,  1, /home/isabel/ipc2018/opt/termes/p07.pddl, 91, 888, 7, 27, 3.857143, -20, 0.000000, 3.001831, -1, 1.333333, 5.661762, 6.652027, 10.967342, 289,189,1,8,86,21,1,14,13,7,27,85,3.14815,5,10,12,3.14815,11,3.31662,3.14815,17,4.24264,1,0,13,0,0,0,0,22,fdss-2, True
grounded-strips-spider,grounded-strips-spider-2-2-4-3-2-801,2,1,0,433,1,64,21,4274,0,1,23845,4707,0,4707,23908,0,10638,0,411,0,825,51,105,4244,69649,409,21, 20813, 256247, 0.0196512, 12.3119, 626.521, 0.0513447, 408, 50.8337, 60.5748, 365, 50.8337, 44.9736, 28949, 626.521, 2666.24,24378, 626.389, 1962.49, 238, 5.06846, 28.0411, 3308, 29.9731, 284.96, 4343, 72.9169, 406.487, 3308, 29.9731,284.96,819, 29085, 285278, 0.101953, 0.0281588, 1, 1809, 35.5554, 4.98192, 1809, 35.0566, 5.00658, 15877, 312.828,42.4943, 15877,309.337, 5.00658,  1, /home/isabel/ipc2018/opt/spider/p08.pddl, 432, 4274, 11, 58, 5.272727, -15, 0.081019, 1.788702, 1, 1.333333, 0.471404, 31.749649, 25.629854, 1069,804,1,140,786,63,21,59,21,11,178,1056,5.93258,91,23,64,5.93258,81,13.1149,5.93258,32,7.68115,?,?,?,?,?,?,?,64,fdss-2, True
grounded-strips-settlers,grounded-strips-popt-small-03-easy,2,1,0,1718,1,620,4,15192,0,1,45765,16910,0,16910,46385,0,22759,0,1570,0,3251,145,416,15192,111660,1487,4, 41163, 310967, 0.0361247, 7.55453, 209.124, 0.00268998, 347, 27.072, 49.4872, 459, 27.072, 53.6727, 7581, 209.124, 945.098,8451, 208.059, 1065.67, 347, 0.244116, 8.99968, 8337, 5.61264, 216.126, 662, 0.458642, 17.1646, 8337, 5.61264,216.126,3075, 52497, 361610, 0.145176, 0.0585748, 1, 445, 16.8259, 0.285066, 440, 16.6695, 0.220278, 1409, 54.7767,1.77518, 1399,54.464, 0.220278,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,126,1,7,438,46,3,9,33,12,29,55,1.89655,17,3,9,1.89655,9,2,1.89655,13,3.16228,?,?,?,?,?,?,?,50,fdss-2, True
spider,spider-1-4-8-6-2-1901,4,6,42,22,1,256,40,16,0,1,129,39803,35436,75239,248208,0,53345,0,631,0,1912,73,1397,37161,539325,628,40, 61564, 1750930, 0.0102008, 28.4408, 2788.11, 0.0636943, 627, 97.879, 105.591, 520, 97.879, 88.36, 212729, 2788.11, 14975,164784, 2787.33, 10289.7, 500, 15.2357, 75.3971, 13520, 396.223, 1941.58, 12589, 338.557, 1790.56, 13520, 396.223,1941.58,1906, 253641, 2430979, 0.104337, 0.00751456, 1, 9650, 154.61, 45.023, 9650, 154.141, 45.018, 59170, 1275.86,279.531, 59163,1272.57, 45.018,  1, /home/isabel/ipc2018/opt/spider/p06.pddl, 1331, 38107, 20, 115, 5.750000, -37, 0.069872, 2.140887, -1, 1.075000, 0.468375, 35.769833, 60.952240, 8294,10660,1,340,10205,120,40,164,57,20,368,5883,15.9864,192,5,171,15.9864,176,25.2982,15.9864,140,27.4408,?,?,?,?,?,?,?,121,fdss-2, True
grounded-strips-caldera-split,grounded-strips-p4_hosts_trial_1,2,1,0,366,1,20,5,952,0,1,4801,1318,0,1318,4820,0,1507,0,359,0,723,1,7,952,12190,292,5, 5441, 26164, 0.0536666, 4.80867, 89.6027, 0.0171233, 290, 15.8596, 29.0927, 172, 15.8596, 17.4047, 4263, 89.6027, 324.323,1674, 75.9966, 156.158, 290, 2.08904, 23.8113, 1674, 7.53425, 102.099, 4263, 25.411, 306.7, 1674, 7.53425,102.099,589, 3568, 20004, 0.178364, 0.165078, 1, 162, 5.8136, 3.43458, 162, 5.8136, 3.43458, 857, 23.2784,17.2484, 857,23.2784, 3.43458,  1, /home/isabel/ipc2018/opt/caldera-split/p10.pddl, 279, 712, 17, 27, 1.588235, -12, 0.354839, 1.858692, 0, 3.250000, 5.068284, 1.443182, 1.237374, 678,683367,1,135,556695,46,3,28,21,17,73,716,9.80822,21,6,46,9.80822,37,9.69536,9.80822,43,13.5277,?,?,?,?,?,?,?,38,fdss-2, True
spider,spider-1-4-7-5-2-1800,4,6,37,22,1,223,35,16,0,1,129,23743,22490,46233,150682,0,31063,0,497,0,1484,64,1064,21717,321279,494,35, 40754, 1057538, 0.0121215, 25.9493, 2140.77, 0.0708502, 493, 82.3219, 87.0522, 399, 82.3219, 69.9931, 126098, 2140.77, 10177.3,100960, 2139.95, 7130.25, 382, 13.1113, 60.4554, 9818, 309.921, 1443.18, 8619, 255.822, 1269.64, 9818, 309.921,1443.18,1478, 146962, 1420595, 0.103451, 0.010057, 1, 6019, 116.096, 33.4722, 6019, 115.628, 33.4663, 33098, 943.569,211.123, 33098,940.296, 33.4663,  1, /home/isabel/ipc2018/opt/spider/p05.pddl, 1031, 22395, 16, 98, 6.125000, -32, 0.075655, 2.131947, -1, 1.114286, 0.522162, 40.030987, 54.853134, 4768,5182,1,318,4972,100,35,144,48,16,324,4414,13.6235,170,6,148,13.6235,154,21.8403,13.6235,109,22.5832,?,?,?,?,?,?,?,100,fdss-2, True
spider,spider-4-1-9-6-2-600,4,6,46,22,1,384,44,16,0,1,129,46197,42237,88434,284648,0,64838,0,706,0,2161,81,1603,43025,595171,704,44, 74650, 1731006, 0.00943068, 23.1883, 2458.82, 0.0625, 703, 105.92, 113.992, 585, 105.92, 100.548, 218911, 2458.82, 14303.8,182400, 2458.2, 9369.54, 563, 15.7315, 79.9995, 15382, 403.523, 2037.11, 12524, 309.835, 1686.36, 15382, 403.523,2037.11,2157, 265331, 2475569, 0.10718, 0.00812947, 1, 11289, 140.118, 45.5267, 11289, 139.648, 45.5228, 68439, 1153.45,331.699, 68439,1150.16, 45.5228,  1, /home/isabel/ipc2018/opt/spider/p20.pddl, 1509, 44091, 17, 169, 9.941176, -53, 0.055666, 2.653795, 0, 1.636364, 0.906815, 60.034542, 88.439362, 7512,5175,1,341,4660,163,44,174,51,17,408,2883,7.06618,206,37,165,7.06618,202,21.6102,7.06618,50,9.38083,?,?,?,?,?,?,?,164,fdss-2, True
grounded-strips-settlers,grounded-strips-popt-small-05-easy,2,1,0,2033,1,748,6,20118,0,1,60405,22151,0,22151,61153,0,30304,0,1879,0,3869,166,458,20118,147134,1805,6, 54417, 459980, 0.0331698, 8.45287, 254.837, 0.0033241, 407, 29.6837, 56.0026, 527, 29.6837, 61.0033, 10044, 254.837, 1215.95,11067, 253.982, 1350.82, 407, 0.249861, 9.59127, 10956, 6.08089, 257.806, 836, 0.495291, 19.6838, 10956, 6.08089,257.806,3711, 69726, 527726, 0.132125, 0.0532226, 1, 534, 18.7998, 0.399917, 531, 18.7159, 0.36463, 1727, 59.916,2.41126, 1721,59.7481, 0.36463,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,86,1,13,86,36,5,12,34,12,34,53,1.55882,22,5,7,1.55882,10,1.73205,1.55882,10,2.44949,?,?,?,?,?,?,?,39,fdss-2, True
snake,snake-empty-6x5-1-5-18-11285,2,1,31,9,0,127,23,3,0,0,32,11419,957,12376,57455,0,20122,0,154,0,381,3,79,11010,128201,154,23, 20766, 260356, 0.00741597, 12.5376, 1690.62, 0.149351, 153, 134.844, 8.96467, 153, 134.844, 42.2771, 54252, 1690.62, 5722.8,40282, 1690.62, 4284.97, 149, 22.1364, 52.8299, 496, 59.2597, 149.973, 2700, 324.273, 792.422, 496, 59.2597,149.973,381, 65262, 325618, 0.200425, 0.00583801, 1, 5772, 145.553, 3.44254, 5772, 145.553, 3.44254, 31734, 705.662,16.292, 31734,705.662, 3.44254,  1, /home/isabel/ipc2018/opt/snake/p07.pddl, 283, 11010, 5, 13, 2.600000, -8, 0.017668, 1.300872, -5, 0.000000, 1.142081, 5.874023, 7.488647, 214,17,1,17,17,10,5,9,5,5,40,34,0.85,17,23,0,0.85,5,1,0.85,7,2,?,?,?,?,?,?,?,12,fdss-2, True
nurikabe,random-7x7-77,2,4,62,13,0,231,6,4,0,0,39,4116,1399,5515,51632,0,5187,0,271,0,607,8,81,3233,63219,271,6, 3688, 147826, 0.0734816, 40.083, 545.483, 0.0221402, 268, 13.6089, 30.9127, 103, 13.6089, 14.1605, 28574, 545.483, 2406.93,12496, 545.483, 925.723, 0, 0, 0, 2, 0.0442804, 0.294279, 0, 0, 0, 2, 0.0442804,0.294279,603, 28599, 176425, 0.162103, 0.0210847, 1, 3184, -9000, 0.0302608, 3189, -9000, 0.0302608, 19681, -9000,0.211825, 19691,-9000, 0.0302608,  1, /home/isabel/ipc2018/opt/nurikabe/p09.pddl, 873, 3233, 12, 45, 3.750000, -5, 0.000000, 0.643943, 0, 0.000000, 0.000000, 7.645028, 4.406343, 103,?,?,?,?,?,?,?,?,?,62,193,3.1129,24,6,32,3.1129,25,4,3.1129,14,3.31662,?,?,?,?,?,?,?, ?,fdss-2, True
caldera,p6_hosts_trial_15,4,19,174,31,0,184,5,8,0,0,285,121035,13135,134170,1140347,0,0,0,427,0,854,0,0,13453,344631,276,5, 28095, 1469637, 0.00982381, 52.3096, 5324.77, 0.0181159, 265, 87.4674, 66.5679, 168, 87.4674, 47.0177, 53519, 5324.77, 6991.97,16170, 4802.62, 5957.26, 198, 3.45652, 25.4543, 3234, 58.587, 431.321, 2327, 42.1558, 310.354, 3234, 58.587,431.321,552, 33953, 536689, 0.0632638, 0.0162578, 1, 870, 61.5091, 0.179925, 870, 61.5091, 0.179925, 11572, 707.531,0.359849, 11572,707.531, 0.179925,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,88,410,4.65909,42,5,41,4.65909,44,7.74597,4.65909,33,7.74597,?,?,?,?,?,?,?, ?,fdss-2, True
snake,snake-empty-5x5-1-5-3-11140,2,1,26,9,0,94,8,3,0,0,32,6807,658,7465,33377,0,12546,0,116,0,280,3,54,6504,73582,116,8, 12316, 140536, 0.00941864, 11.4108, 1211.52, 0.0689655, 115, 106.172, 6.1536, 115, 106.172, 28.1879, 32020, 1211.52, 4077.7,21592, 1211.52, 2748.18, 111, 7.62931, 28.0322, 124, 4.77586, 20.5166, 1968, 110.328, 414.183, 124, 4.77586,20.5166,280, 38524, 179060, 0.215146, 0.0072682, 1, 3239, 91.0919, 1.19661, 3265, 102.333, 0.276142, 16039, 404.826,4.78646, 16039,449.791, 0.276142,  1, /home/isabel/ipc2018/opt/snake/p04.pddl, 200, 6504, 6, 15, 2.500000, -10, 0.025000, 1.820543, -5, 0.000000, 1.936492, 12.466637, 16.568573, 271,19,1,19,19,11,5,10,8,6,27,32,1.18519,18,8,1,1.18519,5,1,1.18519,8,2.23607,?,?,?,?,?,?,?,14,fdss-2, True
caldera,p4_hosts_trial_13,4,19,132,31,0,138,3,8,0,0,285,16101,4873,20974,171963,0,0,0,267,0,534,0,0,4897,123495,185,3, 12934, 546883, 0.0143034, 42.2826, 2956.12, 0.0162162, 183, 59.6919, 44.1716, 99, 59.6919, 28.9114, 27375, 2956.12, 3687.97,10812, 2563.21, 3283.82, 130, 2.07568, 16.1712, 3276, 41.3189, 328.436, 1716, 26.8757, 209.598, 3276, 41.3189,328.436,370, 12616, 203309, 0.0620533, 0.0293278, 1, 208, 34.0973, 0.438744, 208, 34.0973, 0.438744, 1200, 175.051,0.987175, 1200,175.051, 0.438744,  1, /home/isabel/ipc2018/opt/caldera/p11.pddl, 341, 12817, 5, 15, 3.000000, -1, 0.395894, 1.231972, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0,?,?,?,?,?,?,?,?,?,33,86,2.60606,14,3,16,2.60606,16,3.31662,2.60606,14,3.87298,?,?,?,?,?,?,?, ?,fdss-2, True
