@relation problem-to-evaluate2019-03-0816:00:53

@attribute domain {termes, spider, grounded-strips-spider, snake, settlers, grounded-strips-settlers, organic-synthesis, nurikabe, organic-synthesis-split, grounded-strips-nurikabe, flashfill, grounded-strips-flashfill, data-network, caldera, grounded-strips-caldera, caldera-split, grounded-strips-caldera-split, agricola , '?'}
@attribute task_name string
@attribute requirements numeric
@attribute types numeric
@attribute objects numeric
@attribute predicates numeric
@attribute functions numeric
@attribute init numeric
@attribute goal numeric
@attribute actions numeric
@attribute axioms numeric
@attribute use_min_cost_metric numeric
@attribute generated_rules numeric
@attribute relevant_atoms numeric
@attribute auxiliary_atoms numeric
@attribute final_queue_length numeric
@attribute total_queue_pushes numeric
@attribute implied_effects_removed numeric
@attribute effect_conditions_simplified numeric
@attribute implied_preconditions_added numeric
@attribute translator_variables numeric
@attribute translator_derived_variables numeric
@attribute translator_facts numeric
@attribute translator_mutex_groups numeric
@attribute translator_total_mutex_groups_size numeric
@attribute translator_operators numeric
@attribute translator_task_size numeric
@attribute numberVariablesCG numeric
@attribute highLevelVariablesCG numeric
@attribute totalEdgesCG numeric
@attribute totalWeightCG numeric
@attribute veRatio numeric
@attribute weRatio numeric
@attribute wvRatio numeric
@attribute hvRatio numeric
@attribute inputEdgeCGMax numeric
@attribute inputEdgeCGAvg numeric
@attribute inputEdgeCGStd numeric
@attribute outputEdgeCGMax numeric
@attribute outputEdgeCGAvg numeric
@attribute outputEdgeCGStd numeric
@attribute inputWeightCGMax numeric
@attribute inputWeightCGAvg numeric
@attribute inputWeightCGStd numeric
@attribute outputWeightCGMax numeric
@attribute outputWeightCGAvg numeric
@attribute outputWeightCGStd numeric
@attribute inputEdgeHVMax numeric
@attribute inputEdgeHVAvg numeric
@attribute inputEdgeHVStd numeric
@attribute outputEdgeHVMax numeric
@attribute outputEdgeHVAvg numeric
@attribute outputEdgeHVStd numeric
@attribute inputWeightHVMax numeric
@attribute inputWeightHVAvg numeric
@attribute inputWeightHVStd numeric
@attribute outputWeightHVMax numeric
@attribute outputWeightHVAvg numeric
@attribute outputWeightHVStd numeric
@attribute numberVariablesDTG numeric
@attribute totalEdgesDTG numeric
@attribute totalWeigthDTG numeric
@attribute edVaRatioDTG numeric
@attribute weEdRatioDTG numeric
@attribute weVaRatioDTG numeric
@attribute inputEdgeDTGMax numeric
@attribute inputEdgeDTGAvg numeric
@attribute inputEdgeDTGStd numeric
@attribute outputEdgeDTGMax numeric
@attribute outputEdgeDTGAvg numeric
@attribute outputEdgeDTGStd numeric
@attribute inputWeightDTGMax numeric
@attribute inputWeightDTGAvg numeric
@attribute inputWeightDTGStd numeric
@attribute outputWeightDTGMax numeric
@attribute outputWeightDTGAvg numeric
@attribute outputWeightDTGStd numeric
@attribute no numeric
@attribute file string
@attribute num_relevant_facts numeric
@attribute num_actions numeric
@attribute h_max numeric
@attribute h_ff numeric
@attribute h_ff_ratio numeric
@attribute rp_fact_balance_min numeric
@attribute rp_fact_balance_avg numeric
@attribute rp_fact_balance_var numeric
@attribute rp_goal_balance_min numeric
@attribute rp_goal_balance_avg numeric
@attribute rp_goal_balance_var numeric
@attribute balance_Ratio numeric
@attribute Unbalance_Ratio numeric
@attribute Balance_Distorsion numeric
@attribute Additive numeric
@attribute Blind numeric
@attribute Causal_graph numeric
@attribute Context-enhanced_additive numeric
@attribute FF numeric
@attribute Goal_count numeric
@attribute Landmark_count numeric
@attribute Landmark-cut numeric
@attribute Max numeric
@attribute n_landmarks numeric
@attribute numberEdges numeric
@attribute edVaratioLand numeric
@attribute numberFatherNodes numeric
@attribute numberChildrenNodes numeric
@attribute nodosbetween numeric
@attribute avginput numeric
@attribute maxinput numeric
@attribute stdinput numeric
@attribute avgoutput numeric
@attribute maxoutput numeric
@attribute stdoutput numeric
@attribute blackVariables numeric
@attribute blackRootVariables numeric
@attribute redBlackVariables numeric
@attribute allpairsvaluesconnected numeric
@attribute allvaluesconnectedgoal numeric
@attribute blackstronglpyarents numeric
@attribute Maximaleffectsblack  numeric
@attribute Hred-black numeric
@attribute planner {mercury,siw,jasper,bfs-f,arvand,lamar,fd-autotune-1,fd-autotune-2,fdss-2,lama-2008,lama-2011,lpg,madagascar,madagascar-p,probe,yahsp2-mt}
@attribute class {True,False}

@data
organic-synthesis-split,mit_p15,3,34,29,1237,1,52,43,1252,0,1,6310,50817,74583,125400,192486,0,70912,0,1296,0,2592,0,0,43409,297008,1228,43, 63884, 285276, 0.0192223, 4.46553, 232.309, 0.0350163, 270, 50.3673, 54.9814, 457, 50.3673, 39.7651, 4619, 232.309, 305.635,3510, 215.76, 435.268, 234, 1.83469, 12.8134, 2558, 3.72068, 73.5806, 4619, 6.56922, 133.503, 2558, 3.72068,73.5806,2456, 104266, 353072, 0.295311, 0.0235551, 1, 733, 42.4536, 1.88188, 733, 42.4536, 1.88188, 2599, 150.544,7.34217, 2599,150.544, 1.88188,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,2156,1,34,2156,69,4,44,35,26,129,776,6.0155,47,41,41,6.0155,29,8.88819,6.0155,46,11.9583,?,?,?,?,?,?,?,68,fdss-2, True
organic-synthesis-split,mit_p19,3,34,32,1237,1,56,49,1252,0,1,6310,65299,118184,183483,277030,0,93968,0,1795,0,3590,0,0,59966,418666,1732,37, 104785, 423448, 0.0165291, 4.04111, 244.485, 0.0213626, 481, 59.8135, 68.756, 681, 59.8135, 52.594, 8361, 244.485, 363.789,5623, 241.325, 472.71, 339, 1.23152, 12.0397, 5623, 4.53291, 135.391, 8361, 6.49134, 201.505, 5623, 4.53291,135.391,3464, 163274, 560058, 0.291531, 0.0212159, 1, 1011, 47.1345, 2.23336, 1011, 47.1345, 2.23336, 3653, 164.32,8.10493, 3653,164.32, 2.23336,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,1344,1,74,1344,150,16,48,37,27,115,541,4.70435,50,36,29,4.70435,28,7.61577,4.70435,35,8.88819,?,?,?,?,?,?,?,154,fdss-2, True
organic-synthesis-split,mit_p20,3,34,35,1237,1,64,57,1252,0,1,6310,45261,119669,164930,228557,0,62818,0,1552,0,3104,0,0,41371,285434,1389,57, 66332, 275645, 0.0209401, 4.15554, 198.449, 0.0410367, 371, 44.9928, 47.0811, 623, 44.9928, 52.6846, 8509, 198.449, 362.498,5610, 185.793, 560.993, 338, 2.4514, 15.9527, 3540, 3.45644, 95.0564, 8509, 10.4176, 229.894, 3540, 3.45644,95.0564,2778, 102501, 344673, 0.297386, 0.0271022, 1, 1638, 36.8974, 0.656904, 1638, 36.8974, 0.656904, 5873, 127.332,1.82324, 5873,127.332, 0.656904,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,54,1,40,54,12,8,8,5,5,66,24,0.363636,10,54,2,0.363636,8,1,0.363636,5,0,?,?,?,?,?,?,?,12,fdss-2, True
organic-synthesis-split,mit_p17,3,34,43,1237,1,80,69,1252,0,1,6310,86585,214386,300971,432618,0,125214,0,2494,0,4988,0,0,80164,562157,2425,69, 143340, 567128, 0.0169178, 3.95652, 233.867, 0.0284536, 638, 56.7909, 69.5973, 1200, 56.7909, 79.53, 15997, 233.867, 500.924,9976, 222.699, 713.416, 479, 1.93278, 15.4047, 9976, 5.50021, 202.737, 15997, 9.93938, 325.727, 9976, 5.50021,202.737,4750, 210701, 718601, 0.29321, 0.0225438, 1, 1877, -10000, 5.04419, 1877, -10000, 5.04419, 6871, -10000,15.0412, 6871,-10000, 5.04419,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,1012,1,36,1012,99,6,7,25,22,76,14,0.184211,8,68,0,0.184211,6,0,0.184211,3,0,50,50,2425,0,0,0,0,97,fdss-2, True
organic-synthesis-split,alkene_p10,3,34,48,194,1,96,71,184,0,1,985,10957,13846,24803,36844,0,20711,0,585,0,1170,0,0,9619,71807,544,7, 16336, 73770, 0.0333007, 4.51579, 135.607, 0.0128676, 93, 29.2408, 18.2661, 106, 29.2408, 20.4996, 5166, 135.607, 273.256,5170, 134.256, 393.003, 14, 0.125, 1.29868, 890, 1.91912, 38.2116, 474, 1.05147, 20.4039, 890, 1.91912,38.2116,1088, 30108, 99246, 0.303367, 0.0361366, 1, 965, 27.6728, 0.0213979, 965, 27.6728, 0.0213979, 3612, 88.5092,0.10699, 3612,88.5092, 0.0213979,  1, /home/isabel/ipc2018/sat/organic-synthesis-split/p06.pddl, 585, 9619, 10, 22, 2.200000, -3, 0.034188, 0.296176, -3, -0.142857, 1.245400, 3.625117, 0.095436, 48,126,1,30,126,39,2,2,10,10,9,4,0.444444,3,6,0,0.444444,2,0,0.444444,2,0,?,?,?,?,?,?,?,40,fdss-2, True
organic-synthesis-split,alkene_p11,3,34,54,194,1,102,75,184,0,1,985,45505,76958,122463,194043,0,71994,0,2328,0,4656,0,0,41854,304821,2187,9, 82854, 312789, 0.0263958, 3.77518, 143.022, 0.00411523, 1046, 36.674, 63.7828, 1001, 36.674, 75.384, 6486, 143.022, 329.9,6504, 137.98, 438.154, 47, 0.0909922, 1.83858, 4002, 1.9241, 85.5704, 3090, 1.53452, 66.1131, 4002, 1.9241,85.5704,4374, 102883, 345059, 0.298161, 0.0425143, 1, 2143, 23.5215, 0, 2143, 23.5215, 0, 8545, 86.1015,0, 8545,86.1015, 0,  1, /home/isabel/ipc2018/sat/organic-synthesis-split/p07.pddl, 2328, 41854, 10, 23, 2.300000, -2, 0.009880, 0.150561, -2, 0.666667, 0.942809, 3.581306, 0.130071, 60,360,1,42,360,30,8,9,11,10,18,24,1.33333,10,6,2,1.33333,8,1.73205,1.33333,5,1.41421,?,?,?,?,?,?,?,30,fdss-2, True
organic-synthesis-split,mit_p12,3,34,57,1237,1,112,101,1252,0,1,6310,157560,394770,552330,787924,0,218607,0,3547,0,7094,0,0,149165,1023281,3320,77, 231251, 1000841, 0.0143567, 4.32794, 301.458, 0.0231928, 1226, 65.8699, 84.2202, 2016, 65.8699, 131.213, 40020, 301.458, 885.438,15778, 281.974, 1117.82, 913, 1.48313, 18.5717, 15778, 5.24187, 273.805, 40020, 14.3413, 694.719, 15778, 5.24187,273.805,6640, 371057, 1246390, 0.297705, 0.0178948, 1, 4903, 55.8821, 1.98658, 4903, 55.8821, 1.98658, 17669, 197.502,7.69474, 17669,197.502, 1.98658,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,20,1,20,20,5,4,4,4,3,81,8,0.0987654,5,76,0,0.0987654,4,0,0.0987654,2,0,?,?,?,?,?,?,?,5,fdss-2, True
organic-synthesis-split,p13,3,34,70,1237,1,129,24,1252,0,1,6310,262295,496607,758902,1153487,0,401879,0,5091,0,10182,0,0,250464,1755975,4786,24, 416293, 1794904, 0.0114967, 4.31164, 375.032, 0.00501463, 1580, 84.8903, 130.489, 2694, 84.8903, 150.323, 39757, 375.032, 966.583,25619, 365.086, 1407.99, 868, 0.510865, 13.7338, 25619, 5.73339, 370.327, 39757, 8.89281, 574.721, 25619, 5.73339,370.327,9572, 673128, 2314276, 0.290859, 0.0142202, 1, 4538, 70.3226, 5.7446, 4538, 70.3226, 5.7446, 17232, 200.503,12.9994, 17232,200.503, 5.7446,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,135,1,12,135,45,3,3,13,10,27,6,0.222222,4,23,0,0.222222,3,0,0.222222,2,0,?,?,?,?,?,?,?,43,fdss-2, True
organic-synthesis-split,initialbonds16,3,34,53,1237,1,96,23,1252,0,1,6310,129117,318598,447715,643932,0,189214,0,3470,0,6940,0,0,120760,846443,3391,23, 214275, 856130, 0.0158255, 3.99547, 252.471, 0.00678266, 885, 60.8042, 84.1284, 1756, 60.8042, 100.847, 23200, 252.471, 626.487,15398, 240.904, 930.475, 606, 0.568564, 11.904, 15398, 4.86818, 264.421, 23200, 7.59894, 398.529, 15398, 4.86818,264.421,6662, 319412, 1089621, 0.29314, 0.0208571, 1, 2809, -10000, 3.63093, 2809, -10000, 3.63093, 10378, -10000,8.38634, 10378,-10000, 3.63093,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,293,1,31,293,84,5,6,26,22,29,11,0.37931,7,22,0,0.37931,5,0,0.37931,3,0,60,60,3391,0,0,0,0,80,fdss-2, True
organic-synthesis-split,initialbonds3arom,3,34,69,1237,1,128,15,1252,0,1,6310,275532,457411,732943,1122414,0,418880,0,5343,0,10686,0,0,262386,1831118,5071,15, 426242, 1874815, 0.011897, 4.39848, 369.713, 0.002958, 1138, 83.2552, 126.78, 2394, 83.2552, 129.946, 32304, 369.713, 846.155,22528, 365.189, 1253.57, 894, 0.302307, 12.9078, 22528, 4.61566, 316.343, 32304, 6.56281, 453.625, 22528, 4.61566,316.343,10142, 729880, 2506658, 0.291177, 0.0138954, 1, 4564, 71.9661, 4.7736, 4564, 71.9661, 4.7736, 17783, 259.786,16.0969, 17783,259.786, 4.7736,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,365,1,18,365,174,3,3,32,21,18,6,0.333333,4,14,0,0.333333,3,0,0.333333,2,0,?,?,?,?,?,?,?,181,fdss-2, True
organic-synthesis-split,p14_latest,3,34,76,1237,1,140,41,1252,0,1,6310,342989,504271,847260,1323888,0,521414,0,5447,0,10894,0,0,329307,2274323,5079,41, 480998, 2289271, 0.0105593, 4.75942, 450.733, 0.00807246, 1488, 93.7031, 146.996, 2716, 93.7031, 146.873, 35842, 450.733, 1025.41,24500, 444.235, 1622.73, 905, 0.688521, 14.3232, 23964, 5.31916, 336.295, 35842, 7.90569, 503.021, 23964, 5.31916,336.295,10158, 884662, 3031795, 0.291795, 0.0114824, 1, 5955, 87.0902, 8.62781, 5955, 87.0902, 8.62781, 22353, 328.815,33.5713, 22353,328.815, 8.62781,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,83,302,3.63855,9,40,34,3.63855,10,3.87298,3.63855,38,9.43398,?,?,?,?,?,?,?,123,fdss-2, True
organic-synthesis-split,initialbonds8,3,34,78,1237,1,134,12,1252,0,1,6310,402608,526119,928727,1494188,0,604360,0,6908,0,13816,0,0,385583,2670213,6375,12, 606554, 2719701, 0.0105102, 4.48386, 426.62, 0.00188235, 1915, 93.6496, 149.194, 2720, 93.6496, 131.104, 29761, 426.62, 909.49,34271, 422.004, 1485.25, 764, 0.252549, 10.2442, 34271, 5.52439, 429.209, 29761, 4.88925, 372.77, 34271, 5.52439,429.209,12750, 1052863, 3635674, 0.289592, 0.0121098, 1, 5428, 82.5775, 7.55734, 5428, 82.5775, 7.55734, 19312, 320.735,10.3436, 19312,320.735, 7.55734,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,75,223,2.97333,20,11,44,2.97333,14,3,2.97333,48,6.16441,?,?,?,?,?,?,?,120,fdss-2, True
organic-synthesis-split,initialbonds6,3,34,32,1237,1,46,13,1252,0,1,6310,24935,70910,95845,126693,0,34908,0,1372,0,2744,0,0,22062,154418,1102,13, 37854, 149663, 0.0291119, 3.95369, 135.81, 0.0117967, 268, 32.3013, 33.7191, 370, 32.3013, 28.9455, 2600, 135.81, 219.855,4060, 130.611, 430.843, 268, 0.77314, 10.2051, 1918, 1.94918, 57.7893, 2600, 3.36025, 79.3927, 1918, 1.94918,57.7893,2204, 58715, 198477, 0.295828, 0.0375373, 1, 1031, 26.6402, 0.300964, 1031, 26.6402, 0.300964, 3514, 97.5717,0.797555, 3514,97.5717, 0.300964,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,678,1,22,678,60,3,21,24,17,54,175,3.24074,24,12,18,3.24074,16,4.3589,3.24074,23,5.2915,?,?,?,?,?,?,?,59,fdss-2, True
organic-synthesis-split,initialbonds4arom,3,34,76,1237,1,122,24,1252,0,1,6310,64993,283975,348968,452468,0,95864,0,3512,0,7024,0,0,59648,424293,2957,18, 114711, 406771, 0.0257778, 3.54605, 137.562, 0.00608725, 1398, 34.6354, 93.4069, 1336, 34.6354, 70.3678, 13368, 137.562, 471.164,13299, 125.175, 541.484, 482, 0.226919, 8.90233, 5967, 2.05208, 109.713, 13368, 4.59993, 245.793, 5967, 2.05208,109.713,5914, 133693, 454426, 0.294202, 0.0442357, 1, 2446, 22.6062, 0.101109, 2446, 22.6062, 0.101109, 9370, 66.0008,0.68938, 9370,66.0008, 0.101109,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,74124,1,20,74124,135,2,54,75,69,152,1218,8.01316,47,17,88,8.01316,41,11.1803,8.01316,88,15.3297,?,?,?,?,?,?,?,137,fdss-2, True
organic-synthesis-split,initialbonds11,3,34,78,1237,1,120,26,1252,0,1,6310,264471,412277,676748,1047745,0,406014,0,5977,0,11954,0,0,251387,1759177,5176,20, 411446, 1797252, 0.01258, 4.36814, 347.228, 0.00386399, 1558, 77.9801, 121.764, 1915, 77.9801, 107.905, 17644, 347.228, 763.016,24257, 341.634, 1285.64, 814, 0.355294, 12.0122, 24257, 4.97025, 337.168, 17644, 3.7102, 245.324, 24257, 4.97025,337.168,10352, 692911, 2381442, 0.290963, 0.0149399, 1, 5199, 66.935, 0.0277939, 5199, 66.935, 0.0277939, 18849, 192.153,3.91894, 18849,192.153, 0.0277939,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,1338,1,50,1338,183,11,14,50,25,72,188,2.61111,15,19,38,2.61111,18,2.64575,2.61111,29,5.65685,?,?,?,?,?,?,?,185,fdss-2, True
organic-synthesis-split,initialbonds11,3,34,78,1237,1,120,26,1252,0,1,6310,264471,412277,676748,1047745,0,406014,0,5977,0,11954,0,0,251387,1759177,5176,20, 411446, 1797252, 0.01258, 4.36814, 347.228, 0.00386399, 1558, 77.9801, 121.764, 1915, 77.9801, 107.905, 17644, 347.228, 763.016,24257, 341.634, 1285.64, 814, 0.355294, 12.0122, 24257, 4.97025, 337.168, 17644, 3.7102, 245.324, 24257, 4.97025,337.168,10352, 692911, 2381442, 0.290963, 0.0149399, 1, 5199, 66.935, 0.0277939, 5199, 66.935, 0.0277939, 18849, 192.153,3.91894, 18849,192.153, 0.0277939,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,1338,1,50,1338,183,11,14,50,25,72,188,2.61111,15,19,38,2.61111,18,2.64575,2.61111,29,5.65685,?,?,?,?,?,?,?,185,fdss-2, True

nurikabe,random-15x15-38765,2,4,266,13,0,1107,29,4,0,0,39,88968,11902,100870,3171637,0,142198,0,3557,0,7434,31,382,78583,1684529,3557,29, 68015, 4110509, 0.0522973, 60.4353, 1155.61, 0.00815294, 3542, 19.1215, 104.547, 467, 19.1215, 39.5205, 785691, 1155.61, 17952.3,312144, 1155.61, 5756.03, 0, 0, 0, 2, 0.0163059, 0.17985, 0, 0, 0, 2, 0.0163059,0.17985,7406, 785818, 4896327, 0.160491, 0.00942457, 1, 78330, -10000, 0.0083812, 78358, -10000, 0.0083812, 548305, -10000,0.0586684, 548361,-10000, 0.0083812,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,294,984,3.34694,109,29,156,3.34694,116,8.94427,3.34694,20,3.60555,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-15x15-38765,2,4,266,13,0,1107,29,4,0,0,39,88968,11902,100870,3171637,0,142198,0,3557,0,7434,31,382,78583,1684529,3557,29, 68015, 4110509, 0.0522973, 60.4353, 1155.61, 0.00815294, 3542, 19.1215, 104.547, 467, 19.1215, 39.5205, 785691, 1155.61, 17952.3,312144, 1155.61, 5756.03, 0, 0, 0, 2, 0.0163059, 0.17985, 0, 0, 0, 2, 0.0163059,0.17985,7406, 785818, 4896327, 0.160491, 0.00942457, 1, 78330, -10000, 0.0083812, 78358, -10000, 0.0083812, 548305, -10000,0.0586684, 548361,-10000, 0.0083812,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,294,984,3.34694,109,29,156,3.34694,116,8.94427,3.34694,20,3.60555,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-15x15-38765,2,4,266,13,0,1107,29,4,0,0,39,88968,11902,100870,3171637,0,142198,0,3557,0,7434,31,382,78583,1684529,3557,29, 68015, 4110509, 0.0522973, 60.4353, 1155.61, 0.00815294, 3542, 19.1215, 104.547, 467, 19.1215, 39.5205, 785691, 1155.61, 17952.3,312144, 1155.61, 5756.03, 0, 0, 0, 2, 0.0163059, 0.17985, 0, 0, 0, 2, 0.0163059,0.17985,7406, 785818, 4896327, 0.160491, 0.00942457, 1, 78330, -10000, 0.0083812, 78358, -10000, 0.0083812, 548305, -10000,0.0586684, 548361,-10000, 0.0083812,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,294,984,3.34694,109,29,156,3.34694,116,8.94427,3.34694,20,3.60555,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-15x15-38765,2,4,266,13,0,1107,29,4,0,0,39,88968,11902,100870,3171637,0,142198,0,3557,0,7434,31,382,78583,1684529,3557,29, 68015, 4110509, 0.0522973, 60.4353, 1155.61, 0.00815294, 3542, 19.1215, 104.547, 467, 19.1215, 39.5205, 785691, 1155.61, 17952.3,312144, 1155.61, 5756.03, 0, 0, 0, 2, 0.0163059, 0.17985, 0, 0, 0, 2, 0.0163059,0.17985,7406, 785818, 4896327, 0.160491, 0.00942457, 1, 78330, -10000, 0.0083812, 78358, -10000, 0.0083812, 548305, -10000,0.0586684, 548361,-10000, 0.0083812,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,294,984,3.34694,109,29,156,3.34694,116,8.94427,3.34694,20,3.60555,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-15x15-38765,2,4,266,13,0,1107,29,4,0,0,39,88968,11902,100870,3171637,0,142198,0,3557,0,7434,31,382,78583,1684529,3557,29, 68015, 4110509, 0.0522973, 60.4353, 1155.61, 0.00815294, 3542, 19.1215, 104.547, 467, 19.1215, 39.5205, 785691, 1155.61, 17952.3,312144, 1155.61, 5756.03, 0, 0, 0, 2, 0.0163059, 0.17985, 0, 0, 0, 2, 0.0163059,0.17985,7406, 785818, 4896327, 0.160491, 0.00942457, 1, 78330, -10000, 0.0083812, 78358, -10000, 0.0083812, 548305, -10000,0.0586684, 548361,-10000, 0.0083812,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,294,984,3.34694,109,29,156,3.34694,116,8.94427,3.34694,20,3.60555,?,?,?,?,?,?,?, ?,fdss-2, True
organic-synthesis,alkene_p10,4,34,48,5,0,94,70,12,0,0,277,192751,21377,214128,1115000,0,214848,0,106,0,212,0,0,53712,795676,81,6, 3849, 2324784, 0.0210444, 603.997, 28701, 0.0740741, 79, 37.8025, 27.1486, 74, 37.8025, 12.9819, 102416, 28701, 23943.3,101078, 23443.2, 31472.3, 79, 2.37037, 12.4746, 91200, 2299.85, 13641.4, 102416, 2429.53, 12871, 91200, 2299.85,13641.4,162, 16256, 87136, 0.186559, 0.00996555, 1, 750, 100.346, 2.19479, 750, 100.346, 2.19479, 4162, 478.654,8.77915, 4162,478.654, 2.19479,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,4,1,4,4,2,2,3,2,2,13,13,1,6,6,1,1,3,1,1,5,1.73205,?,?,?,?,?,?,?,2,fdss-2, True
organic-synthesis,alkene_p11,4,34,54,5,0,100,74,12,0,0,277,312256,31868,344124,2249146,0,863136,0,124,0,248,0,0,215208,3534680,84,8, 3288, 11792928, 0.0255474, 3586.66, 140392, 0.0952381, 52, 28.2262, 15.2763, 69, 28.2262, 10.004, 1.18346e+06, 140392, 177485,1.24193e+06, 126060, 242389, 52, 2.55952, 10.3686, 1.12061e+06, 32718, 172031, 379476, 12894.1, 57559, 1.12061e+06, 32718,172031,168, 5670, 35184, 0.161153, 0.0296296, 1, 504, 33.75, 0.32343, 504, 33.75, 0.32343, 4452, 407.679,4.20459, 4452,407.679, 0.32343,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,8,1,8,8,2,8,8,2,1,21,28,1.33333,13,8,0,1.33333,6,1.41421,1.33333,4,1.41421,?,?,?,?,?,?,?,2,fdss-2, True
organic-synthesis,alkene_p11,4,34,54,5,0,100,74,12,0,0,277,312256,31868,344124,2249146,0,863136,0,124,0,248,0,0,215208,3534680,84,8, 3288, 11792928, 0.0255474, 3586.66, 140392, 0.0952381, 52, 28.2262, 15.2763, 69, 28.2262, 10.004, 1.18346e+06, 140392, 177485,1.24193e+06, 126060, 242389, 52, 2.55952, 10.3686, 1.12061e+06, 32718, 172031, 379476, 12894.1, 57559, 1.12061e+06, 32718,172031,168, 5670, 35184, 0.161153, 0.0296296, 1, 504, 33.75, 0.32343, 504, 33.75, 0.32343, 4452, 407.679,4.20459, 4452,407.679, 0.32343,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,8,1,8,8,2,8,8,2,1,21,28,1.33333,13,8,0,1.33333,6,1.41421,1.33333,4,1.41421,?,?,?,?,?,?,?,2,fdss-2, True
organic-synthesis,alkene_p11,4,34,54,5,0,100,74,12,0,0,277,312256,31868,344124,2249146,0,863136,0,124,0,248,0,0,215208,3534680,84,8, 3288, 11792928, 0.0255474, 3586.66, 140392, 0.0952381, 52, 28.2262, 15.2763, 69, 28.2262, 10.004, 1.18346e+06, 140392, 177485,1.24193e+06, 126060, 242389, 52, 2.55952, 10.3686, 1.12061e+06, 32718, 172031, 379476, 12894.1, 57559, 1.12061e+06, 32718,172031,168, 5670, 35184, 0.161153, 0.0296296, 1, 504, 33.75, 0.32343, 504, 33.75, 0.32343, 4452, 407.679,4.20459, 4452,407.679, 0.32343,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,8,1,8,8,2,8,8,2,1,21,28,1.33333,13,8,0,1.33333,6,1.41421,1.33333,4,1.41421,?,?,?,?,?,?,?,2,fdss-2, True
organic-synthesis,alkene_p11,4,34,54,5,0,100,74,12,0,0,277,312256,31868,344124,2249146,0,863136,0,124,0,248,0,0,215208,3534680,84,8, 3288, 11792928, 0.0255474, 3586.66, 140392, 0.0952381, 52, 28.2262, 15.2763, 69, 28.2262, 10.004, 1.18346e+06, 140392, 177485,1.24193e+06, 126060, 242389, 52, 2.55952, 10.3686, 1.12061e+06, 32718, 172031, 379476, 12894.1, 57559, 1.12061e+06, 32718,172031,168, 5670, 35184, 0.161153, 0.0296296, 1, 504, 33.75, 0.32343, 504, 33.75, 0.32343, 4452, 407.679,4.20459, 4452,407.679, 0.32343,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,8,1,8,8,2,8,8,2,1,21,28,1.33333,13,8,0,1.33333,6,1.41421,1.33333,4,1.41421,?,?,?,?,?,?,?,2,fdss-2, True
